"Nom de la Station","SALLUIT"
"Province","QUÉBEC"
"Latitude","62,18"
"Longitude","-75,67"
"Altitude","228,00"
"ID climatologique","7117800"
"ID de l'OMM","71641"
"ID de TC","MFX"
"Toutes les heures sont exprimées en heure normale locale (HNL). Pour convertir l'heure locale en heure avancée de l'Est (HAE), ajoutez 1 heure s'il y a lieu."

"Légende"
"E","Valeur estimée"
"M","Données manquantes"
"ND","Non disponible"

"Date/Heure","Année","Mois","Jour","Heure","Temp (°C)","Temp Indicateur","Point de rosée (°C)","Point de rosée Indicateur","Hum. rel (%)","Hum. rel. Indicateur","Dir. du vent (10s deg)","Dir. du vent Indicateur","Vit. du vent (km/h)","Vit. du vent Indicateur","Visibilité (km)","Visibilité Indicateur","Pression à la station (kPa)","Pression à la station Indicateur","Hmdx","Hmdx Indicateur","Refroid. éolien","Refroid. éolien Indicateur","Temps"
"2016-07-12 19:00","2016","07","12","19:00","14,4","","2,7","","45","","","M","15","","","","98,43","","","","","","ND"
"2016-07-12 20:00","2016","07","12","20:00","13,0","","3,2","","51","","","M","13","","","","98,43","","","","","","ND"
"2016-07-12 21:00","2016","07","12","21:00","11,5","","4,5","","62","","","M","10","","","","98,42","","","","","","ND"
"2016-07-12 22:00","2016","07","12","22:00","10,4","","4,8","","68","","","M","11","","","","98,39","","","","","","ND"
"2016-07-12 23:00","2016","07","12","23:00","9,7","","5,1","","73","","","M","8","","","","98,32","","","","","","ND"
"2016-07-13 00:00","2016","07","13","00:00","9,5","","5,3","","75","","","M","1","","","","98,26","","","","","","ND"
"2016-07-13 01:00","2016","07","13","01:00","9,9","","5,2","","72","","","M","1","","","","98,18","","","","","","ND"
"2016-07-13 02:00","2016","07","13","02:00","9,8","","5,1","","73","","","M","0","","","","98,12","","","","","","ND"
"2016-07-13 03:00","2016","07","13","03:00","10,1","","4,5","","69","","","M","4","","","","98,10","","","","","","ND"
"2016-07-13 04:00","2016","07","13","04:00","10,1","","4,5","","68","","","M","3","","","","98,05","","","","","","ND"
"2016-07-13 05:00","2016","07","13","05:00","10,0","","5,5","","74","","","M","3","","","","97,98","","","","","","ND"
"2016-07-13 06:00","2016","07","13","06:00","10,2","","7,0","","81","","","M","8","","","","97,88","","","","","","ND"
"2016-07-13 07:00","2016","07","13","07:00","9,7","","6,0","","78","","","M","12","","","","97,86","","","","","","ND"
"2016-07-13 08:00","2016","07","13","08:00","9,3","","6,4","","82","","","M","8","","","","97,80","","","","","","ND"
"2016-07-13 09:00","2016","07","13","09:00","9,5","","6,8","","83","","","M","7","","","","97,77","","","","","","ND"
"2016-07-13 10:00","2016","07","13","10:00"
"2016-07-13 11:00","2016","07","13","11:00","8,7","","5,9","","83","","","M","17","","","","97,66","","","","","","ND"
"2016-07-13 12:00","2016","07","13","12:00","10,6","","6,3","","75","","","M","19","","","","97,58","","","","","","ND"
"2016-07-13 13:00","2016","07","13","13:00","10,4","","6,3","","76","","","M","22","","","","97,51","","","","","","ND"
"2016-07-13 14:00","2016","07","13","14:00","11,8","","7,2","","74","","","M","25","","","","97,45","","","","","","ND"
"2016-07-13 15:00","2016","07","13","15:00","8,1","","4,7","","79","","","M","19","","","","97,45","","","","","","ND"
"2016-07-13 16:00","2016","07","13","16:00","6,3","","3,6","","83","","","M","36","","","","97,37","","","","","","ND"
"2016-07-13 17:00","2016","07","13","17:00","5,2","","3,2","","87","","","M","29","","","","97,35","","","","","","ND"
"2016-07-13 18:00","2016","07","13","18:00","4,7","","3,4","","91","","","M","20","","","","97,32","","","","","","ND"
"2016-07-13 19:00","2016","07","13","19:00","4,9","","3,6","","92","","","M","15","","","","97,28","","","","","","ND"
"2016-07-13 20:00","2016","07","13","20:00","3,8","","2,9","","94","","","M","20","","","","97,25","","","","","","ND"
"2016-07-13 21:00","2016","07","13","21:00","3,1","","2,5","","96","","","M","19","","","","97,20","","","","","","ND"
"2016-07-13 22:00","2016","07","13","22:00","2,6","","2,1","","97","","","M","19","","","","97,17","","","","","","ND"
"2016-07-13 23:00","2016","07","13","23:00","2,2","","1,8","","97","","","M","23","","","","97,11","","","","","","ND"
"2016-07-14 00:00","2016","07","14","00:00","1,8","","1,4","","97","","","M","29","","","","97,08","","","","","","ND"
"2016-07-14 01:00","2016","07","14","01:00","1,7","","1,2","","97","","","M","22","","","","97,05","","","","","","ND"
"2016-07-14 02:00","2016","07","14","02:00","1,6","","1,2","","97","","","M","23","","","","97,02","","","","","","ND"
"2016-07-14 03:00","2016","07","14","03:00","1,6","","1,2","","97","","","M","17","","","","96,94","","","","","","ND"
"2016-07-14 04:00","2016","07","14","04:00","1,4","","1,0","","97","","","M","23","","","","96,93","","","","","","ND"
"2016-07-14 05:00","2016","07","14","05:00","1,4","","1,0","","97","","","M","22","","","","96,88","","","","","","ND"
"2016-07-14 06:00","2016","07","14","06:00"
"2016-07-14 07:00","2016","07","14","07:00","1,8","","1,4","","97","","","M","18","","","","96,84","","","","","","ND"
"2016-07-14 08:00","2016","07","14","08:00","1,6","","1,2","","97","","","M","26","","","","96,82","","","","","","ND"
"2016-07-14 09:00","2016","07","14","09:00","1,9","","1,5","","97","","","M","24","","","","96,81","","","","","","ND"
"2016-07-14 10:00","2016","07","14","10:00","2,3","","1,9","","97","","","M","26","","","","96,78","","","","","","ND"
"2016-07-14 11:00","2016","07","14","11:00","2,1","","1,7","","97","","","M","24","","","","96,77","","","","","","ND"
"2016-07-14 12:00","2016","07","14","12:00","2,0","","1,6","","97","","","M","21","","","","96,71","","","","","","ND"
"2016-07-14 13:00","2016","07","14","13:00","2,8","","2,5","","97","","","M","18","","","","96,68","","","","","","ND"
"2016-07-14 14:00","2016","07","14","14:00","2,1","","1,7","","97","","","M","29","","","","96,68","","","","","","ND"
"2016-07-14 15:00","2016","07","14","15:00","2,1","","1,7","","98","","","M","20","","","","96,68","","","","","","ND"
"2016-07-14 16:00","2016","07","14","16:00","2,4","","2,0","","97","","","M","12","","","","96,65","","","","","","ND"
"2016-07-14 17:00","2016","07","14","17:00","2,5","","2,1","","98","","","M","18","","","","96,64","","","","","","ND"
"2016-07-14 18:00","2016","07","14","18:00","2,3","","2,0","","98","","","M","22","","","","96,59","","","","","","ND"
"2016-07-14 19:00","2016","07","14","19:00","2,0","","1,6","","97","","","M","21","","","","96,61","","","","","","ND"
"2016-07-14 20:00","2016","07","14","20:00","2,0","","1,6","","97","","","M","16","","","","96,62","","","","","","ND"
"2016-07-14 21:00","2016","07","14","21:00","1,5","","1,2","","97","","","M","10","","","","96,60","","","","","","ND"
"2016-07-14 22:00","2016","07","14","22:00","1,4","","1,1","","98","","","M","20","","","","96,57","","","","","","ND"
"2016-07-14 23:00","2016","07","14","23:00","1,4","","1,0","","98","","","M","16","","","","96,58","","","","","","ND"
"2016-07-15 00:00","2016","07","15","00:00","1,3","","1,0","","98","","","M","14","","","","96,56","","","","","","ND"
"2016-07-15 01:00","2016","07","15","01:00","1,3","","0,9","","97","","","M","15","","","","96,57","","","","","","ND"
"2016-07-15 02:00","2016","07","15","02:00","1,3","","1,0","","98","","","M","19","","","","96,56","","","","","","ND"
"2016-07-15 03:00","2016","07","15","03:00","1,4","","1,0","","98","","","M","16","","","","96,55","","","","","","ND"
"2016-07-15 04:00","2016","07","15","04:00","2,1","","1,8","","98","","","M","19","","","","96,57","","","","","","ND"
"2016-07-15 05:00","2016","07","15","05:00","2,4","","2,1","","98","","","M","20","","","","96,55","","","","","","ND"
"2016-07-15 06:00","2016","07","15","06:00","2,4","","2,1","","98","","","M","18","","","","96,54","","","","","","ND"
"2016-07-15 07:00","2016","07","15","07:00","2,6","","2,2","","98","","","M","13","","","","96,53","","","","","","ND"
"2016-07-15 08:00","2016","07","15","08:00","3,0","","2,7","","98","","","M","13","","","","96,50","","","","","","ND"
"2016-07-15 09:00","2016","07","15","09:00","3,2","","2,9","","98","","","M","13","","","","96,50","","","","","","ND"
"2016-07-15 10:00","2016","07","15","10:00","2,3","","2,0","","98","","","M","13","","","","96,49","","","","","","ND"
"2016-07-15 11:00","2016","07","15","11:00","3,5","","3,2","","98","","","M","3","","","","96,42","","","","","","ND"
"2016-07-15 12:00","2016","07","15","12:00","4,6","","4,3","","98","","","M","7","","","","96,38","","","","","","ND"
"2016-07-15 13:00","2016","07","15","13:00","4,7","","4,4","","98","","","M","9","","","","96,36","","","","","","ND"
"2016-07-15 14:00","2016","07","15","14:00","5,1","","4,8","","98","","","M","12","","","","96,34","","","","","","ND"
"2016-07-15 15:00","2016","07","15","15:00","4,9","","4,5","","98","","","M","15","","","","96,34","","","","","","ND"
"2016-07-15 16:00","2016","07","15","16:00","3,2","","2,8","","98","","","M","14","","","","96,37","","","","","","ND"
"2016-07-15 17:00","2016","07","15","17:00","2,4","","2,1","","98","","","M","12","","","","96,38","","","","","","ND"
"2016-07-15 18:00","2016","07","15","18:00","2,7","","2,4","","98","","","M","9","","","","96,36","","","","","","ND"
"2016-07-15 19:00","2016","07","15","19:00","3,1","","2,7","","98","","","M","3","","","","96,33","","","","","","ND"
"2016-07-15 20:00","2016","07","15","20:00","3,7","","3,3","","98","","","M","4","","","","96,27","","","","","","ND"
"2016-07-15 21:00","2016","07","15","21:00","3,8","","3,5","","98","","","M","3","","","","96,21","","","","","","ND"
"2016-07-15 22:00","2016","07","15","22:00","4,3","","4,0","","98","","","M","5","","","","96,16","","","","","","ND"
"2016-07-15 23:00","2016","07","15","23:00","4,0","","3,7","","98","","","M","5","","","","96,08","","","","","","ND"
"2016-07-16 00:00","2016","07","16","00:00","4,4","","4,1","","98","","","M","19","","","","96,01","","","","","","ND"
"2016-07-16 01:00","2016","07","16","01:00","4,4","","4,1","","98","","","M","10","","","","95,92","","","","","","ND"
"2016-07-16 02:00","2016","07","16","02:00","5,1","","4,7","","98","","","M","20","","","","95,83","","","","","","ND"
"2016-07-16 03:00","2016","07","16","03:00","5,1","","4,8","","98","","","M","20","","","","95,77","","","","","","ND"
"2016-07-16 04:00","2016","07","16","04:00","5,7","","5,4","","98","","","M","5","","","","95,72","","","","","","ND"
"2016-07-16 05:00","2016","07","16","05:00","6,0","","5,7","","98","","","M","4","","","","95,68","","","","","","ND"
"2016-07-16 06:00","2016","07","16","06:00","6,0","","5,7","","98","","","M","4","","","","95,64","","","","","","ND"
"2016-07-16 07:00","2016","07","16","07:00","","M","","","98","","","M","","M","","","","M","","","","","ND"
"2016-07-16 08:00","2016","07","16","08:00","7,1","","6,6","","97","","","M","24","","","","95,61","","","","","","ND"
"2016-07-16 09:00","2016","07","16","09:00","6,9","","6,1","","95","","","M","24","","","","95,62","","","","","","ND"
"2016-07-16 10:00","2016","07","16","10:00","7,5","","6,6","","94","","","M","21","","","","95,64","","","","","","ND"
"2016-07-16 11:00","2016","07","16","11:00","8,3","","6,2","","87","","","M","36","","","","95,63","","","","","","ND"
"2016-07-16 12:00","2016","07","16","12:00","7,7","","5,9","","88","","","M","40","","","","95,65","","","","","","ND"
"2016-07-16 13:00","2016","07","16","13:00","7,4","","5,8","","90","","","M","43","","","","95,70","","","","","","ND"
"2016-07-16 14:00","2016","07","16","14:00","6,7","","5,4","","91","","","M","38","","","","95,79","","","","","","ND"
"2016-07-16 15:00","2016","07","16","15:00","6,7","","5,5","","92","","","M","38","","","","95,85","","","","","","ND"
"2016-07-16 16:00","2016","07","16","16:00","6,8","","5,4","","91","","","M","35","","","","95,94","","","","","","ND"
"2016-07-16 17:00","2016","07","16","17:00","6,6","","5,6","","93","","","M","36","","","","96,05","","","","","","ND"
"2016-07-16 18:00","2016","07","16","18:00","6,3","","5,3","","93","","","M","31","","","","96,16","","","","","","ND"
"2016-07-16 19:00","2016","07","16","19:00","6,3","","5,0","","92","","","M","36","","","","96,26","","","","","","ND"
"2016-07-16 20:00","2016","07","16","20:00","6,2","","4,7","","90","","","M","37","","","","96,35","","","","","","ND"
"2016-07-16 21:00","2016","07","16","21:00","6,0","","4,7","","91","","","M","31","","","","96,43","","","","","","ND"
"2016-07-16 22:00","2016","07","16","22:00","5,6","","4,2","","91","","","M","35","","","","96,51","","","","","","ND"
"2016-07-16 23:00","2016","07","16","23:00","5,4","","3,8","","89","","","M","22","","","","96,59","","","","","","ND"
"2016-07-17 00:00","2016","07","17","00:00","5,1","","3,8","","91","","","M","25","","","","96,66","","","","","","ND"
"2016-07-17 01:00","2016","07","17","01:00","5,3","","3,9","","91","","","M","30","","","","96,73","","","","","","ND"
"2016-07-17 02:00","2016","07","17","02:00","5,5","","3,6","","88","","","M","21","","","","96,78","","","","","","ND"
"2016-07-17 03:00","2016","07","17","03:00","5,0","","3,9","","92","","","M","29","","","","96,80","","","","","","ND"
"2016-07-17 04:00","2016","07","17","04:00","5,0","","4,1","","94","","","M","28","","","","96,81","","","","","","ND"
"2016-07-17 05:00","2016","07","17","05:00","4,8","","3,7","","93","","","M","40","","","","96,83","","","","","","ND"
"2016-07-17 06:00","2016","07","17","06:00","5,2","","3,4","","88","","","M","31","","","","96,84","","","","","","ND"
"2016-07-17 07:00","2016","07","17","07:00","5,4","","3,4","","87","","","M","33","","","","96,76","","","","","","ND"
"2016-07-17 08:00","2016","07","17","08:00","6,0","","4,1","","87","","","M","29","","","","96,75","","","","","","ND"
"2016-07-17 09:00","2016","07","17","09:00","6,4","","4,2","","86","","","M","32","","","","96,68","","","","","","ND"
"2016-07-17 10:00","2016","07","17","10:00","6,5","","4,8","","89","","","M","26","","","","96,64","","","","","","ND"
"2016-07-17 11:00","2016","07","17","11:00","6,9","","5,2","","89","","","M","17","","","","96,59","","","","","","ND"
"2016-07-17 12:00","2016","07","17","12:00","7,4","","5,7","","89","","","M","24","","","","96,53","","","","","","ND"
"2016-07-17 13:00","2016","07","17","13:00","7,3","","6,3","","93","","","M","8","","","","96,52","","","","","","ND"
"2016-07-17 14:00","2016","07","17","14:00","6,5","","6,0","","97","","","M","6","","","","96,52","","","","","","ND"
"2016-07-17 15:00","2016","07","17","15:00","6,8","","6,3","","97","","","M","4","","","","96,53","","","","","","ND"
"2016-07-17 16:00","2016","07","17","16:00","9,0","","7,8","","93","","","M","48","","","","96,57","","","","","","ND"
"2016-07-17 17:00","2016","07","17","17:00","8,9","","6,0","","82","","","M","66","","","","96,57","","","","","","ND"
"2016-07-17 18:00","2016","07","17","18:00","8,8","","6,0","","83","","","M","58","","","","96,61","","","","","","ND"
"2016-07-17 19:00","2016","07","17","19:00","7,8","","4,7","","81","","","M","58","","","","96,69","","","","","","ND"
"2016-07-17 20:00","2016","07","17","20:00","7,1","","4,4","","83","","","M","51","","","","96,69","","","","","","ND"
"2016-07-17 21:00","2016","07","17","21:00","6,4","","4,0","","85","","","M","48","","","","96,76","","","","","","ND"
"2016-07-17 22:00","2016","07","17","22:00","6,0","","3,7","","85","","","M","42","","","","96,79","","","","","","ND"
"2016-07-17 23:00","2016","07","17","23:00","5,5","","2,8","","83","","","M","35","","","","96,79","","","","","","ND"
"2016-07-18 00:00","2016","07","18","00:00","5,6","","3,4","","86","","","M","25","","","","96,77","","","","","","ND"
"2016-07-18 01:00","2016","07","18","01:00","5,8","","3,6","","86","","","M","26","","","","96,76","","","","","","ND"
"2016-07-18 02:00","2016","07","18","02:00","5,0","","3,8","","92","","","M","33","","","","96,72","","","","","","ND"
"2016-07-18 03:00","2016","07","18","03:00","5,1","","2,9","","85","","","M","26","","","","96,72","","","","","","ND"
"2016-07-18 04:00","2016","07","18","04:00","5,0","","3,3","","89","","","M","21","","","","96,67","","","","","","ND"
"2016-07-18 05:00","2016","07","18","05:00","5,1","","3,1","","87","","","M","25","","","","96,65","","","","","","ND"
"2016-07-18 06:00","2016","07","18","06:00","4,4","","3,0","","91","","","M","32","","","","96,64","","","","","","ND"
"2016-07-18 07:00","2016","07","18","07:00","4,7","","2,7","","87","","","M","41","","","","96,66","","","","","","ND"
"2016-07-18 08:00","2016","07","18","08:00","4,9","","3,0","","87","","","M","39","","","","96,67","","","","","","ND"
"2016-07-18 09:00","2016","07","18","09:00","6,6","","3,4","","80","","","M","37","","","","96,70","","","","","","ND"
"2016-07-18 10:00","2016","07","18","10:00","6,7","","2,9","","76","","","M","38","","","","96,75","","","","","","ND"
"2016-07-18 11:00","2016","07","18","11:00","7,2","","3,2","","76","","","M","31","","","","96,87","","","","","","ND"
"2016-07-18 12:00","2016","07","18","12:00","7,9","","3,2","","72","","","M","32","","","","96,96","","","","","","ND"
"2016-07-18 13:00","2016","07","18","13:00","8,4","","3,5","","72","","","M","35","","","","97,03","","","","","","ND"
"2016-07-18 14:00","2016","07","18","14:00","7,7","","2,8","","71","","","M","39","","","","97,13","","","","","","ND"
"2016-07-18 15:00","2016","07","18","15:00","7,3","","2,7","","72","","","M","35","","","","97,24","","","","","","ND"
"2016-07-18 16:00","2016","07","18","16:00","7,2","","2,7","","73","","","M","34","","","","97,33","","","","","","ND"
"2016-07-18 17:00","2016","07","18","17:00","7,1","","1,5","","68","","","M","26","","","","97,41","","","","","","ND"
